stationid,stationname,lineids,linenames,lat,lng
337,中宁路,{17},{地铁14号线},31.2468583514111,121.409853612535
338,云顺路,{17},{地铁14号线},31.2390971480763,121.59603617921
339,歇浦路,{17},{地铁14号线},31.2526949226409,121.547190855863
340,真新新村,{17},{地铁14号线},31.2572699372662,121.367382472261
341,定边路,{17},{地铁14号线},31.2583178065547,121.357760565753
342,铜川路,"{17,18}","{地铁14号线,地铁15号线}",31.2530702304329,121.392550610966
343,昌邑路,"{17,21}","{地铁14号线,地铁18号线}",31.2460592776962,121.535744693302
344,姚虹路,{18},{地铁15号线},31.1934261928461,121.401163358456
345,梅岭北路,{18},{地铁15号线},31.2449204371022,121.392132509109
346,武威东路,{18},{地铁15号线},31.2774954105447,121.387403565249
347,永德路,{18},{地铁15号线},31.0411338330461,121.438698219981
348,丰翔路,{18},{地铁15号线},31.3101692455758,121.376332430376
349,吴中路,{18},{地铁15号线},31.186543154565,121.409162424716
350,元江路,{18},{地铁15号线},31.0646729332227,121.427331608051
351,祁安路,{18},{地铁15号线},31.293321933125,121.380451340968
352,紫竹高新区,{18},{地铁15号线},31.0258945052345,121.44628046263
353,红宝石路,{18},{地铁15号线},31.2004314023297,121.393670810423
354,罗秀路,{18},{地铁15号线},31.1340317158313,121.431062480602
355,虹梅南路,{18},{地铁15号线},31.1057472547995,121.428818869143
356,南大路,{18},{地铁15号线},31.3011832624988,121.375716625391
357,双柏路,{18},{地铁15号线},31.0850284400113,121.417271643072
358,华东理工大学,{18},{地铁15号线},31.1463567013314,121.424230596365
359,锦秋路,{18},{地铁15号线},31.3222896914792,121.377181300677
360,长风公园,{18},{地铁15号线},31.2271667040171,121.391722083863
361,古浪路,{18},{地铁15号线},31.2858045957559,121.387618686471
362,曙建路,{18},{地铁15号线},31.0927707679554,121.413037925996
363,景西路,{18},{地铁15号线},31.1015440676221,121.414071538553
364,朱梅路,{18},{地铁15号线},31.126259434809,121.433157245895
365,华泾西,{18},{地铁15号线},31.1150627057534,121.435714638629
366,周浦东,{19},{地铁16号线},31.1121519994026,121.602825189386
367,滴水湖,{19},{地铁16号线},30.9092914424325,121.925829699501
