stationid,stationname,lineids,linenames,lat,lng
230,凤岗,{15},{地铁21号线},23.2787267120973,113.665331489198
231,花城大道,{16},{APM线},23.1217892535819,113.319337296439
232,妇儿中心,{16},{APM线},23.1251094050874,113.319263021127
233,大剧院,{16},{APM线},23.1181787828005,113.319291452337
234,体育中心南,{16},{APM线},23.1366505034098,113.318242248506
235,黄埔大道,{16},{APM线},23.1295135925489,113.318965400801
236,海心沙,{16},{APM线},23.114121851274,113.318930243061
237,天河南,{16},{APM线},23.1339213992451,113.318744400793
238,世纪莲,{17},{广佛线},22.9677608193934,113.108968532011
239,千灯湖,{17},{广佛线},23.0576025092781,113.150091566694
240,魁奇路,{17},{广佛线},22.9963179134023,113.102816330432
241,沙涌,{17},{广佛线},23.0857836871224,113.241529703426
242,龙溪,{17},{广佛线},23.0685868423309,113.187275522539
243,燕岗,{17},{广佛线},23.077918179746,113.266620228771
244,普君北路,{17},{广佛线},23.0301922331187,113.117294248211
245,朝安,{17},{广佛线},23.0301819403005,113.127731832046
246,祖庙,{17},{广佛线},23.0296129742833,113.106722290619
247,礌岗,{17},{广佛线},23.0455822513087,113.14994466988
248,桂城,{17},{广佛线},23.0341300462108,113.135888964856
249,澜石,{17},{广佛线},22.9868535224663,113.101710551641
250,东平,{17},{广佛线},22.9678844259328,113.123688558465
251,金融高新区,{17},{广佛线},23.0690395738716,113.152247795588
252,鹤洞,{17},{广佛线},23.0752306700477,113.234790291899
253,石溪,{17},{广佛线},23.0705610621871,113.280727863208
254,同济路,{17},{广佛线},23.0215804220041,113.102900589284
255,季华园,{17},{广佛线},23.0097008046556,113.103056447389
256,新城东,{17},{广佛线},22.9613391106114,113.134466738874
257,南桂路,{17},{广佛线},23.0365741505482,113.148625802472
258,菊树,{17},{广佛线},23.0689232541696,113.207318007879
