,stationid_o,stationid_d,Eudistance
517,7,50,8110.56308546
518,7,51,23383.19291886
519,7,52,28595.61028134
520,7,53,10860.86000282
521,7,54,3725.14948408
522,7,55,15585.64269934
523,7,56,31358.30185098
524,7,57,4204.13838681
525,7,58,40073.20671662
526,7,59,18726.76233959
527,7,60,1342.61962784
528,7,61,24590.430073
529,7,62,19287.71104554
530,7,63,30738.4142165
531,7,64,38477.8474483
532,7,65,40942.64837826
533,7,66,12100.10596642
534,7,67,14765.4907258
535,7,68,30547.74086403
536,7,69,48311.57818688
537,7,70,53117.47719262
538,7,71,52082.38847031
539,7,72,60377.51305646
540,7,73,62659.62102154
541,7,74,61785.37129733
542,7,75,32819.61825888
543,7,76,40717.25639331
544,7,77,56451.37922211
545,7,78,58670.26033593
546,8,1,12098.26821071
547,8,2,5243.88616811
548,8,3,3047.75077889
549,8,4,4935.54753708
550,8,5,803.38261911
551,8,6,3699.25526628
552,8,7,4428.81022544
553,8,8,0.0
554,8,9,1687.56287608
555,8,10,13794.09723026
556,8,11,13012.28338749
557,8,12,10899.15741996
558,8,13,14887.5509605
559,8,14,3961.54543892
560,8,15,766.23987007
561,8,16,7231.93298626
562,8,17,6338.47617996
563,8,18,2830.63992259
564,8,19,8650.71438179
565,8,20,9719.7867964
566,8,21,2022.20423585
567,8,22,8206.14246551
568,8,23,3981.55788758
569,8,24,7993.40110464
570,8,25,7552.27475535
571,8,26,5316.44477119
572,8,27,2670.6505615
573,8,28,6052.85894801
574,8,29,6053.474847
575,8,30,2665.75589673
576,8,31,3018.86829394
577,8,32,8580.10239172
578,8,33,4184.68081464
579,8,34,5490.58004738
580,8,35,10471.59723428
581,8,36,4892.98848214
582,8,37,9546.46997389
583,8,38,3333.28322738
584,8,39,10779.96494574
585,8,40,7317.2117577
586,8,41,8749.80408955
