stationid,stationname,lineids,linenames,lat,lng
235,高车,{11},{地铁21号线},30.7158435841041,114.40353079587
236,金台,{11},{地铁21号线},30.716293813162,114.614276897456
237,谌家矶,{11},{地铁21号线},30.6860928975453,114.367472058237
238,沙口,{11},{地铁21号线},30.7115796981887,114.472195842264
239,武湖,{11},{地铁21号线},30.7093001821787,114.424416067131
240,武生院,{11},{地铁21号线},30.7109775037175,114.520388311934
241,军民村,{11},{地铁21号线},30.712308018896,114.509926098503
242,百步亭花园路,{11},{地铁21号线},30.6567372498835,114.309990054709
243,幸福湾,{11},{地铁21号线},30.6743579944714,114.338606820382
244,施岗,{11},{地铁21号线},30.7088312006649,114.595917831304
245,新荣客运站,{11},{地铁21号线},30.6598782007319,114.327355953796
246,阳逻开发区,{11},{地铁21号线},30.7040577567083,114.5628319397
247,阳逻,{11},{地铁21号线},30.7059212382082,114.547987058384
